intersection_id,hour,control_type,vehicle_count,wait_time,emergency_wait_time,fuel_consumption,emissions,pedestrian_wait,bicycle_wait,road_type,congestion_level,cycle_time,near_misses,avg_collision_risk,day
T2,16,traditional,704,24930.928571428572,0.0,6958.309961257144,22405.758075248003,0.0,0.0,suburban,high,140.0,0,0.0,6
T2,17,traditional,866,26982.64285714286,0.0,9252.58992257143,29793.339550679997,0.0,0.0,suburban,high,140.0,0,0.0,6
T2,18,traditional,750,29053.25,0.0,8650.955249999999,27856.075904999994,0.0,0.0,suburban,high,140.0,0,0.0,6
T2,19,traditional,316,31253.964285714286,0.0,3240.0987831349203,10433.118081694442,0.0,0.0,suburban,high,90.0,0,0.0,6
T2,20,traditional,354,33458.53571428572,0.0,3902.3723171428574,12565.6388612,0.0,0.0,suburban,high,90.0,0,0.0,6
T2,21,traditional,487,35683.892857142855,0.0,5727.586446825397,18442.828358777777,0.0,0.0,suburban,high,90.0,0,0.0,6
T2,22,traditional,150,37998.17857142857,0.0,1884.0873392857143,6066.761232499999,0.0,0.0,suburban,high,70.0,0,0.0,6
T2,23,traditional,123,40312.46428571428,0.0,1608.9943517857141,5180.961812749999,0.0,0.0,suburban,high,70.0,0,0.0,6
A2,0,ai,147,2700.0,0.0,131.75414266666667,318.18625453999994,0.0,0.0,suburban,high,15.0,0,0.0,0
A2,1,ai,142,4500.0,0.0,211.10822644444445,509.82636686333325,0.0,0.0,suburban,high,15.0,0,0.0,0
A2,2,ai,143,6075.0,0.0,284.2674252222222,686.5058319116664,0.0,0.0,suburban,high,15.0,0,0.0,0
A2,3,ai,140,7290.0,0.0,338.8695022222222,818.3698478666666,0.0,0.0,suburban,high,15.0,0,0.0,0
A2,4,ai,145,8550.0,0.0,406.96681333333333,982.8248541999999,0.0,0.0,suburban,high,15.0,0,0.0,0
A2,5,ai,317,9835.714285714286,0.0,1028.7421534761907,2484.412300645,0.0,0.0,suburban,high,15.0,0,0.0,0
A2,6,ai,302,11137.5,0.0,1110.001993,2680.654813095,0.0,0.0,suburban,high,15.0,0,0.0,0
A2,7,ai,1015,12450.0,0.0,5018.857403999999,12120.540630659996,0.0,0.0,suburban,high,15.0,0,0.0,0
A2,8,ai,946,13770.0,0.0,5165.091223359999,12473.695304414396,0.0,0.0,suburban,high,15.0,0,0.0,0
A2,9,ai,272,15095.454545454546,0.0,1623.5347867636362,3920.8365100341803,0.0,0.0,suburban,high,15.0,0,0.0,0
A2,10,ai,494,16368.75,0.0,2669.404878888889,6446.612782516666,0.0,0.0,suburban,high,15.0,0,0.0,0
A2,11,ai,643,17601.923076923078,0.0,3732.4349265042742,9013.830347507821,0.0,0.0,suburban,high,15.0,0,0.0,0
A2,12,ai,642,18851.785714285714,0.0,3996.7163379523804,9652.069956154997,0.0,0.0,suburban,high,15.0,0,0.0,0
A2,13,ai,702,20115.0,0.0,4663.2179080000005,11261.67124782,0.0,0.0,suburban,high,15.0,0,0.0,0
A2,14,ai,428,21389.0625,0.0,3009.708933222222,7268.447073731666,0.0,0.0,suburban,high,15.0,0,0.0,0
A2,15,ai,579,22672.058823529413,0.0,4320.422672627451,10433.820754395292,0.0,0.0,suburban,high,15.0,0,0.0,0
A2,16,ai,762,23962.5,0.0,7234.70442936,17471.811196904397,0.0,0.0,suburban,high,15.0,0,0.0,0
A2,17,ai,868,25259.21052631579,0.0,8675.187455258947,20950.577704450356,0.0,0.0,suburban,high,15.0,0,0.0,0
A2,18,ai,1098,26561.25,0.0,11546.655302160001,27885.1725547164,0.0,0.0,suburban,high,15.0,0,0.0,0
A2,19,ai,400,27867.85714285714,0.0,3684.807365079365,8898.809786666667,0.0,0.0,suburban,high,15.0,0,0.0,0
A2,20,ai,410,29178.409090909092,0.0,3954.2583022222225,9549.533799866666,0.0,0.0,suburban,high,15.0,0,0.0,0
A2,21,ai,434,30492.391304347828,0.0,4361.121301816426,10532.10794388667,0.0,0.0,suburban,high,15.0,0,0.0,0
A2,22,ai,178,31809.375,0.0,1844.3788540555556,4454.174932544166,0.0,0.0,suburban,high,15.0,0,0.0,0
A2,23,ai,141,33129.0,0.0,1532.6317486666665,3701.305673029999,0.0,0.0,suburban,high,15.0,0,0.0,0
A2,0,ai,166,2362.5,0.0,129.88837944444444,313.6804363583333,0.0,0.0,suburban,high,15.0,0,0.0,1
A2,1,ai,174,3825.0,0.0,220.598816,532.7461406399999,0.0,0.0,suburban,high,15.0,0,0.0,1
A2,2,ai,193,5231.25,0.0,332.1615743888889,802.1702021491665,0.0,0.0,suburban,high,15.0,0,0.0,1
A2,3,ai,119,6615.0,0.0,255.39530644444446,616.7796650633333,0.0,0.0,suburban,high,15.0,0,0.0,1
A2,4,ai,153,7987.5,0.0,399.614667,965.0694208049998,0.0,0.0,suburban,high,15.0,0,0.0,1
A2,5,ai,338,9353.57142857143,0.0,1040.6143293650796,2513.0836054166666,0.0,0.0,suburban,high,15.0,0,0.0,1
A2,6,ai,295,10715.625,0.0,1042.2948029166666,2517.1419490437497,0.0,0.0,suburban,high,15.0,0,0.0,1
A2,7,ai,894,12075.0,0.0,4287.7906848,10355.014503792,0.0,0.0,suburban,high,15.0,0,0.0,1
A2,8,ai,679,13432.5,0.0,3610.70530056,8719.8533008524,0.0,0.0,suburban,high,15.0,0,0.0,1
A2,9,ai,246,14788.636363636364,0.0,1430.3868871418183,3454.3843324474906,0.0,0.0,suburban,high,15.0,0,0.0,1
A2,10,ai,733,16143.75,0.0,3905.2593653888894,9431.201367414167,0.0,0.0,suburban,high,15.0,0,0.0,1
A2,11,ai,680,17498.076923076922,0.0,3937.8010037606837,9509.78942408205,0.0,0.0,suburban,high,15.0,0,0.0,1
A2,12,ai,611,18851.785714285714,0.0,3804.8064950634916,9188.60768557833,0.0,0.0,suburban,high,15.0,0,0.0,1
A2,13,ai,599,20160.0,0.0,3976.172632444444,9602.45690735333,0.0,0.0,suburban,high,15.0,0,0.0,1
A2,14,ai,635,21473.4375,0.0,4499.394238819445,10866.037086748956,0.0,0.0,suburban,high,15.0,0,0.0,1
A2,15,ai,618,22791.176470588234,0.0,4638.93116317647,11203.018759071176,0.0,0.0,suburban,high,15.0,0,0.0,1
A2,16,ai,979,24075.0,0.0,9328.11001296,22527.385681298398,0.0,0.0,suburban,high,15.0,0,0.0,1
A2,17,ai,910,25330.263157894737,0.0,9147.486466778946,22091.179817271153,0.0,0.0,suburban,high,15.0,0,0.0,1
A2,18,ai,911,26595.0,0.0,9603.251213919999,23191.85168161679,0.0,0.0,suburban,high,15.0,0,0.0,1
A2,19,ai,436,27867.85714285714,0.0,3993.319064730158,9643.86554132333,0.0,0.0,suburban,high,15.0,0,0.0,1
A2,20,ai,343,29147.727272727272,0.0,3282.9241203737374,7928.261750702575,0.0,0.0,suburban,high,15.0,0,0.0,1
A2,21,ai,360,30433.695652173912,0.0,3621.1023234782606,8744.962111199999,0.0,0.0,suburban,high,15.0,0,0.0,1
A2,22,ai,147,31725.0,0.0,1524.954142666667,3682.7642545400004,0.0,0.0,suburban,high,15.0,0,0.0,1
A2,23,ai,149,33021.0,0.0,1595.4291674444446,3852.961439378333,0.0,0.0,suburban,high,15.0,0,0.0,1
A2,0,ai,156,2700.0,0.0,139.03281866666666,335.76425708,0.0,0.0,suburban,high,15.0,0,0.0,2
A2,1,ai,146,4500.0,0.0,215.1997706666667,519.70744616,0.0,0.0,suburban,high,15.0,0,0.0,2
A2,2,ai,166,6075.0,0.0,330.1777544444444,797.3792769833333,0.0,0.0,suburban,high,15.0,0,0.0,2
A2,3,ai,155,7560.0,0.0,385.1913294444445,930.2370606083333,0.0,0.0,suburban,high,15.0,0,0.0,2
A2,4,ai,133,9000.0,0.0,390.2814462222222,942.5296926266665,0.0,0.0,suburban,high,15.0,0,0.0,2
A2,5,ai,258,10414.285714285714,0.0,881.7988837142857,2129.5443041699996,0.0,0.0,suburban,high,15.0,0,0.0,2
A2,6,ai,329,11812.5,0.0,1276.6372484444444,3083.078954993333,0.0,0.0,suburban,high,15.0,0,0.0,2
A2,7,ai,909,13200.0,0.0,4756.337167199999,11486.554258787997,0.0,0.0,suburban,high,15.0,0,0.0,2
A2,8,ai,825,14580.0,0.0,4771.836624,11523.985446959998,0.0,0.0,suburban,high,15.0,0,0.0,2
A2,9,ai,241,15893.181818181818,0.0,1514.88640128,3658.4506590911997,0.0,0.0,suburban,high,15.0,0,0.0,2
A2,10,ai,626,17212.5,0.0,3551.6623630000004,8577.264606645,0.0,0.0,suburban,high,15.0,0,0.0,2
A2,11,ai,584,18484.615384615383,0.0,3564.0381753504275,8607.15219347128,0.0,0.0,suburban,high,15.0,0,0.0,2
A2,12,ai,636,19767.85714285714,0.0,4142.844685047619,10004.969914389998,0.0,0.0,suburban,high,15.0,0,0.0,2
A2,13,ai,583,21060.0,0.0,4045.5621512222224,9770.032595201666,0.0,0.0,suburban,high,15.0,0,0.0,2
A2,14,ai,602,22275.0,0.0,4425.792481333333,10688.288842419997,0.0,0.0,suburban,high,15.0,0,0.0,2
A2,15,ai,754,23505.882352941175,0.0,5851.471944026143,14131.304744823132,0.0,0.0,suburban,high,15.0,0,0.0,2
A2,16,ai,873,24750.0,0.0,8552.7796032,20654.962741728,0.0,0.0,suburban,high,15.0,0,0.0,2
A2,17,ai,1010,26005.263157894737,0.0,10423.141551831577,25171.886847673253,0.0,0.0,suburban,high,15.0,0,0.0,2
A2,18,ai,760,27270.0,0.0,8222.918739199999,19858.348755167994,0.0,0.0,suburban,high,15.0,0,0.0,2
A2,19,ai,286,28542.85714285714,0.0,2674.50976615873,6458.941085273333,0.0,0.0,suburban,high,15.0,0,0.0,2
A2,20,ai,391,29822.727272727272,0.0,3844.2677736666665,9283.906673404997,0.0,0.0,suburban,high,15.0,0,0.0,2
A2,21,ai,424,31079.347826086956,0.0,4342.206026628019,10486.427554306663,0.0,0.0,suburban,high,15.0,0,0.0,2
A2,22,ai,127,32315.625,0.0,1339.716646777778,3235.415701968333,0.0,0.0,suburban,high,15.0,0,0.0,2
A2,23,ai,153,33561.0,0.0,1671.896292,4037.629545179999,0.0,0.0,suburban,high,15.0,0,0.0,2
A2,0,ai,154,2700.0,0.0,138.3459808888889,334.10554384666665,0.0,0.0,suburban,high,15.0,0,0.0,3
A2,1,ai,121,4275.0,0.0,171.0583026666667,413.10580094000005,0.0,0.0,suburban,high,15.0,0,0.0,3
A2,2,ai,146,5737.5,0.0,273.79539566666665,661.2158805349998,0.0,0.0,suburban,high,15.0,0,0.0,3
A2,3,ai,133,7155.0,0.0,310.6696962222222,750.2673163766667,0.0,0.0,suburban,high,15.0,0,0.0,3
A2,4,ai,148,8437.5,0.0,407.1546062222222,983.2783740266665,0.0,0.0,suburban,high,15.0,0,0.0,3
A2,5,ai,258,9739.285714285714,0.0,824.8963837142857,1992.1247666699999,0.0,0.0,suburban,high,15.0,0,0.0,3
A2,6,ai,305,11053.125,0.0,1111.6195731944445,2684.5612692645827,0.0,0.0,suburban,high,15.0,0,0.0,3
A2,7,ai,852,12300.0,0.0,4161.84798912,10050.8628937248,0.0,0.0,suburban,high,15.0,0,0.0,3
A2,8,ai,716,13567.5,0.0,3847.9920660000002,9292.900839389999,0.0,0.0,suburban,high,15.0,0,0.0,3
A2,9,ai,354,14850.0,0.0,2080.89451008,5025.360241843199,0.0,0.0,suburban,high,15.0,0,0.0,3
A2,10,ai,826,16087.5,0.0,4385.763017444445,10591.617687128333,0.0,0.0,suburban,high,15.0,0,0.0,3
A2,11,ai,677,17342.30769230769,0.0,3876.7499169487182,9362.351049431152,0.0,0.0,suburban,high,15.0,0,0.0,3
A2,12,ai,543,18610.714285714286,0.0,3329.7777772857144,8041.413332144998,0.0,0.0,suburban,high,15.0,0,0.0,3
A2,13,ai,446,19890.0,0.0,2917.895144,7046.716772759999,0.0,0.0,suburban,high,15.0,0,0.0,3
A2,14,ai,698,21178.125,0.0,4871.905963722223,11765.652902389165,0.0,0.0,suburban,high,15.0,0,0.0,3
A2,15,ai,605,22473.529411764706,0.0,4485.426536797386,10832.305086365686,0.0,0.0,suburban,high,15.0,0,0.0,3
A2,16,ai,619,23775.0,0.0,5813.93592528,14040.6552595512,0.0,0.0,suburban,high,15.0,0,0.0,3
A2,17,ai,760,25081.57894736842,0.0,7564.2915391999995,18267.764067167995,0.0,0.0,suburban,high,15.0,0,0.0,3
A2,18,ai,958,26392.5,0.0,10006.520484319999,24165.746969632793,0.0,0.0,suburban,high,15.0,0,0.0,3
A2,19,ai,394,27707.14285714286,0.0,3596.97408984127,8686.692426966665,0.0,0.0,suburban,high,15.0,0,0.0,3
A2,20,ai,365,28963.636363636364,0.0,3479.8261762626257,8403.78021567424,0.0,0.0,suburban,high,15.0,0,0.0,3
A2,21,ai,470,30228.260869565216,0.0,4695.852186425121,11340.483030216665,0.0,0.0,suburban,high,15.0,0,0.0,3
A2,22,ai,144,31443.75,0.0,1483.113645,3581.7194526749995,0.0,0.0,suburban,high,15.0,0,0.0,3
A2,23,ai,172,32670.0,0.0,1843.4981444444445,4452.048018833333,0.0,0.0,suburban,high,15.0,0,0.0,3
A2,0,ai,121,2025.0,0.0,81.95830266666665,197.92930093999993,0.0,0.0,suburban,high,15.0,0,0.0,4
A2,1,ai,94,3530.769230769231,0.0,109.39932068376069,264.1993594512821,0.0,0.0,suburban,high,15.0,0,0.0,4
A2,2,ai,175,5082.35294117647,0.0,293.54998088235294,708.9232038308821,0.0,0.0,suburban,high,15.0,0,0.0,4
A2,3,ai,114,6557.142857142857,0.0,245.58367828571426,593.0845830599998,0.0,0.0,suburban,high,15.0,0,0.0,4
A2,4,ai,181,7992.0,0.0,477.411694,1152.94924101,0.0,0.0,suburban,high,15.0,0,0.0,4
A2,5,ai,294,9403.448275862069,0.0,912.8475034482758,2204.526720827586,0.0,0.0,suburban,high,15.0,0,0.0,4
A2,6,ai,211,10718.181818181818,0.0,745.9247996666667,1801.4083911949995,0.0,0.0,suburban,high,15.0,0,0.0,4
A2,7,ai,1119,12040.54054054054,0.0,5347.11393900973,12913.280162708495,0.0,0.0,suburban,high,15.0,0,0.0,4
A2,8,ai,912,13368.292682926829,0.0,4840.90529598439,11690.786289802301,0.0,0.0,suburban,high,15.0,0,0.0,4
A2,9,ai,317,14700.0,0.0,1842.2136667199998,4448.946005128799,0.0,0.0,suburban,high,15.0,0,0.0,4
A2,10,ai,719,16034.69387755102,0.0,3801.717774403628,9181.14842518476,0.0,0.0,suburban,high,15.0,0,0.0,4
A2,11,ai,351,17371.69811320755,0.0,2011.845387075472,4858.606609787264,0.0,0.0,suburban,high,15.0,0,0.0,4
A2,12,ai,579,18710.526315789473,0.0,3567.1372662807016,8614.636498067894,0.0,0.0,suburban,high,15.0,0,0.0,4
A2,13,ai,635,20006.55737704918,0.0,4192.742949116576,10125.47422211653,0.0,0.0,suburban,high,15.0,0,0.0,4
A2,14,ai,525,21309.23076923077,0.0,3689.556898717949,8910.279910403846,0.0,0.0,suburban,high,15.0,0,0.0,4
A2,15,ai,468,22617.391304347828,0.0,3481.4038163478267,8407.59021648,0.0,0.0,suburban,high,15.0,0,0.0,4
A2,16,ai,826,23930.13698630137,0.0,7820.920076352877,18887.521984392195,0.0,0.0,suburban,high,15.0,0,0.0,4
A2,17,ai,996,25246.753246753247,0.0,9954.227775297662,24039.460077343854,0.0,0.0,suburban,high,15.0,0,0.0,4
A2,18,ai,964,26566.666666666668,0.0,10149.114896959998,24510.112476158392,0.0,0.0,suburban,high,15.0,0,0.0,4
A2,19,ai,392,27889.41176470588,0.0,3602.4350790588232,8699.880715927056,0.0,0.0,suburban,high,15.0,0,0.0,4
A2,20,ai,441,29184.26966292135,0.0,4244.488727056179,10250.440275840672,0.0,0.0,suburban,high,15.0,0,0.0,4
A2,21,ai,411,30483.870967741936,0.0,4130.888601602151,9976.095972869192,0.0,0.0,suburban,high,15.0,0,0.0,4
A2,22,ai,166,31787.628865979383,0.0,1717.374081764032,4147.458407460137,0.0,0.0,suburban,high,15.0,0,0.0,4
A2,23,ai,154,33095.0495049505,0.0,1670.256475938394,4033.669389391221,0.0,0.0,suburban,high,15.0,0,0.0,4
A2,0,ai,120,2700.0,0.0,108.68792,262.4813268,0.0,0.0,suburban,high,15.0,0,0.0,5
A2,1,ai,123,4500.0,0.0,181.104855,437.3682248249999,0.0,0.0,suburban,high,15.0,0,0.0,5
A2,2,ai,143,6075.0,0.0,284.2674252222222,686.5058319116664,0.0,0.0,suburban,high,15.0,0,0.0,5
A2,3,ai,166,7560.0,0.0,410.29350444444447,990.8588132333332,0.0,0.0,suburban,high,15.0,0,0.0,5
A2,4,ai,156,9000.0,0.0,458.12781866666666,1106.3786820799999,0.0,0.0,suburban,high,15.0,0,0.0,5
A2,5,ai,269,10414.285714285714,0.0,918.9417614444444,2219.244353888333,0.0,0.0,suburban,high,15.0,0,0.0,5
A2,6,ai,410,11812.5,0.0,1604.6508022222222,3875.2316873666664,0.0,0.0,suburban,high,15.0,0,0.0,5
A2,7,ai,757,13200.0,0.0,3964.545160479999,9574.376562559197,0.0,0.0,suburban,high,15.0,0,0.0,5
A2,8,ai,992,14580.0,0.0,5741.8906444799995,13866.665906419197,0.0,0.0,suburban,high,15.0,0,0.0,5
A2,9,ai,297,15954.545454545454,0.0,1872.1708452218181,4521.29259121069,0.0,0.0,suburban,high,15.0,0,0.0,5
A2,10,ai,537,17325.0,0.0,3069.9267783333335,7413.873169675,0.0,0.0,suburban,high,15.0,0,0.0,5
A2,11,ai,686,18692.30769230769,0.0,4227.352022666667,10209.05513474,0.0,0.0,suburban,high,15.0,0,0.0,5
A2,12,ai,522,20057.14285714286,0.0,3455.1593100000005,8344.209733650001,0.0,0.0,suburban,high,15.0,0,0.0,5
A2,13,ai,582,21375.0,0.0,4105.930049333333,9915.821069139998,0.0,0.0,suburban,high,15.0,0,0.0,5
A2,14,ai,691,22654.6875,0.0,5169.894274083334,12485.294671911251,0.0,0.0,suburban,high,15.0,0,0.0,5
A2,15,ai,681,23942.647058823528,0.0,5383.964710666666,13002.274776259997,0.0,0.0,suburban,high,15.0,0,0.0,5
A2,16,ai,577,25237.5,0.0,5762.55378016,13916.5673790864,0.0,0.0,suburban,high,15.0,0,0.0,5
A2,17,ai,701,26502.63157894737,0.0,7360.83676808421,17776.420794923368,0.0,0.0,suburban,high,15.0,0,0.0,5
A2,18,ai,687,27742.5,0.0,7544.3883264,18219.697808255994,0.0,0.0,suburban,high,15.0,0,0.0,5
A2,19,ai,314,28992.85714285714,0.0,2996.862950031746,7237.424024326666,0.0,0.0,suburban,high,15.0,0,0.0,5
A2,20,ai,339,30252.272727272728,0.0,3361.6759917575755,8118.4475200945435,0.0,0.0,suburban,high,15.0,0,0.0,5
A2,21,ai,417,31519.565217391304,0.0,4327.845230971015,10451.746232794998,0.0,0.0,suburban,high,15.0,0,0.0,5
A2,22,ai,157,32793.75,0.0,1684.626659777778,4068.3733833633337,0.0,0.0,suburban,high,15.0,0,0.0,5
A2,23,ai,136,34020.0,0.0,1500.5533604444447,3623.836365473333,0.0,0.0,suburban,high,15.0,0,0.0,5
A2,0,ai,126,2700.0,0.0,111.84558799999999,270.10709502,0.0,0.0,suburban,high,15.0,0,0.0,6
A2,1,ai,137,4275.0,0.0,193.09413833333335,466.322344075,0.0,0.0,suburban,high,15.0,0,0.0,6
A2,2,ai,137,5737.5,0.0,258.46788833333335,624.199950325,0.0,0.0,suburban,high,15.0,0,0.0,6
A2,3,ai,152,7155.0,0.0,358.1973113333333,865.0465068699997,0.0,0.0,suburban,high,15.0,0,0.0,6
A2,4,ai,125,8550.0,0.0,350.23269444444446,845.8119570833333,0.0,0.0,suburban,high,15.0,0,0.0,6
A2,5,ai,334,9932.142857142857,0.0,1095.6776226031745,2646.061458586666,0.0,0.0,suburban,high,15.0,0,0.0,6
A2,6,ai,320,11221.875,0.0,1189.9485422222224,2873.7257294666665,0.0,0.0,suburban,high,15.0,0,0.0,6
A2,7,ai,934,12375.0,0.0,4590.891009919999,11087.001788956797,0.0,0.0,suburban,high,15.0,0,0.0,6
A2,8,ai,903,13567.5,0.0,4858.77280248,11733.936317989197,0.0,0.0,suburban,high,15.0,0,0.0,6
A2,9,ai,240,14788.636363636364,0.0,1409.9092992,3404.9309575679995,0.0,0.0,suburban,high,15.0,0,0.0,6
A2,10,ai,646,15975.0,0.0,3402.8496984444446,8217.882021743333,0.0,0.0,suburban,high,15.0,0,0.0,6
A2,11,ai,510,17186.53846153846,0.0,2900.642353076923,7005.051282680769,0.0,0.0,suburban,high,15.0,0,0.0,6
A2,12,ai,606,18417.85714285714,0.0,3677.741328666666,8881.745308729998,0.0,0.0,suburban,high,15.0,0,0.0,6
A2,13,ai,569,19665.0,0.0,3683.5559214444443,8895.787550288333,0.0,0.0,suburban,high,15.0,0,0.0,6
A2,14,ai,479,20925.0,0.0,3295.922978444445,7959.653992943334,0.0,0.0,suburban,high,15.0,0,0.0,6
A2,15,ai,688,22195.58823529412,0.0,5031.980721045752,12152.23344132549,0.0,0.0,suburban,high,15.0,0,0.0,6
A2,16,ai,857,23437.5,0.0,7957.78305888,19218.046087195195,0.0,0.0,suburban,high,15.0,0,0.0,6
A2,17,ai,1107,24690.78947368421,0.0,10833.293354879997,26162.403452035192,0.0,0.0,suburban,high,15.0,0,0.0,6
A2,18,ai,828,25953.75,0.0,8501.112786239999,20530.187378769595,0.0,0.0,suburban,high,15.0,0,0.0,6
A2,19,ai,480,27192.85714285714,0.0,4314.971291428572,10420.6556688,0.0,0.0,suburban,high,15.0,0,0.0,6
A2,20,ai,397,28442.045454545456,0.0,3717.86096059596,8978.634219839241,0.0,0.0,suburban,high,15.0,0,0.0,6
A2,21,ai,461,29700.0,0.0,4515.737235777778,10905.50542440333,0.0,0.0,suburban,high,15.0,0,0.0,6
A2,22,ai,122,30937.5,0.0,1234.638845,2981.6528106749997,0.0,0.0,suburban,high,15.0,0,0.0,6
A2,23,ai,118,32184.0,0.0,1227.9093108888887,2965.4009857966657,0.0,0.0,suburban,high,15.0,0,0.0,6
T3,0,traditional,1879,2167.5,0.0,1393.8502805555554,4488.197903388887,0.0,0.0,highway,medium,126.0,0,0.0,0
T3,1,traditional,2057,3610.6666666666665,0.0,2507.300513888889,8073.507654722222,0.0,0.0,highway,medium,126.0,0,0.0,0
T3,2,traditional,1769,5791.333333333333,0.0,3423.544123148148,11023.812076537035,0.0,0.0,highway,medium,126.0,0,0.0,0
T3,3,traditional,2055,7954.333333333333,0.0,5448.368469444445,17543.74647161111,0.0,0.0,highway,medium,126.0,0,0.0,0
T3,4,traditional,1694,10121.333333333334,0.0,5699.362318518519,18351.946665629628,0.0,0.0,highway,medium,126.0,0,0.0,0
T3,5,traditional,3725,12299.333333333334,0.0,15241.78939814815,49078.561862037044,0.0,0.0,highway,medium,126.0,0,0.0,0
T3,6,traditional,4865,14369.333333333334,0.0,23251.583848148148,74870.09999103702,0.0,0.0,highway,medium,180.0,0,0.0,0
T3,7,traditional,11875,16439.333333333332,0.0,77880.27339999999,250774.48034799992,0.0,0.0,highway,medium,180.0,0,0.0,0
T3,8,traditional,11864,18509.333333333332,0.0,87533.82863999999,281858.92822079995,0.0,0.0,highway,medium,180.0,0,0.0,0
T3,9,traditional,3806,20579.333333333332,0.0,31168.878632,100363.78919503998,0.0,0.0,highway,medium,180.0,0,0.0,0
T3,10,traditional,8322,22649.333333333332,0.0,62532.82193333333,201355.68662533333,0.0,0.0,highway,medium,180.0,0,0.0,0
T3,11,traditional,7245,24719.333333333332,0.0,59384.83843333333,191219.1797553333,0.0,0.0,highway,medium,180.0,0,0.0,0
T3,12,traditional,8211,26789.333333333332,0.0,72916.95079999999,234792.58157599994,0.0,0.0,highway,medium,180.0,0,0.0,0
T3,13,traditional,8636,28859.333333333332,0.0,82575.65363333334,265893.6046993333,0.0,0.0,highway,medium,180.0,0,0.0,0
T3,14,traditional,7160,30929.333333333332,0.0,73373.38879999999,236262.31193599993,0.0,0.0,highway,medium,180.0,0,0.0,0
T3,15,traditional,6457,32999.333333333336,0.0,70563.14980000001,227213.342356,0.0,0.0,highway,medium,180.0,0,0.0,0
T3,16,traditional,15047,35069.333333333336,0.0,209683.32000000004,675180.2904,0.0,0.0,highway,medium,180.0,0,0.0,0
T3,17,traditional,9795,37139.333333333336,0.0,144516.34132,465342.6190504,0.0,0.0,highway,medium,180.0,0,0.0,0
T3,18,traditional,11838,39209.333333333336,0.0,184350.17183999997,593607.5533247998,0.0,0.0,highway,medium,180.0,0,0.0,0
T3,19,traditional,5528,41300.333333333336,0.0,75533.5678,243218.08831599995,0.0,0.0,highway,medium,162.0,0,0.0,0
T3,20,traditional,5556,43393.666666666664,0.0,79753.09321666666,256804.96015766662,0.0,0.0,highway,medium,162.0,0,0.0,0
T3,21,traditional,5199,45489.333333333336,0.0,78211.90942222223,251842.34833955558,0.0,0.0,highway,medium,162.0,0,0.0,0
T3,22,traditional,2205,47672.666666666664,0.0,34728.79398333334,111826.71662633332,0.0,0.0,highway,medium,126.0,0,0.0,0
T3,23,traditional,2246,49835.666666666664,0.0,36960.954249999995,119014.27268499996,0.0,0.0,highway,medium,126.0,0,0.0,0
T3,0,traditional,2199,2167.5,0.0,1634.2487694444446,5262.281037611111,0.0,0.0,highway,medium,126.0,0,0.0,1
T3,1,traditional,2159,3610.6666666666665,0.0,2631.0416814814816,8471.95421437037,0.0,0.0,highway,medium,126.0,0,0.0,1
T3,2,traditional,2042,5791.333333333333,0.0,3957.8282611111113,12744.207000777777,0.0,0.0,highway,medium,126.0,0,0.0,1
T3,3,traditional,2361,7954.333333333333,0.0,6264.367611111111,20171.263707777773,0.0,0.0,highway,medium,126.0,0,0.0,1
T3,4,traditional,2021,10121.333333333334,0.0,6803.788875925926,21908.20018048148,0.0,0.0,highway,medium,126.0,0,0.0,1
T3,5,traditional,3499,12299.333333333334,0.0,14308.465338888891,46073.25839122222,0.0,0.0,highway,medium,126.0,0,0.0,1
T3,6,traditional,4451,14369.333333333334,0.0,21267.784050925926,68482.26464398147,0.0,0.0,highway,medium,180.0,0,0.0,1
T3,7,traditional,13515,16439.333333333332,0.0,88637.32203999998,285412.1769687999,0.0,0.0,highway,medium,180.0,0,0.0,1
T3,8,traditional,11819,18509.333333333332,0.0,87190.59472,280753.71499839996,0.0,0.0,highway,medium,180.0,0,0.0,1
T3,9,traditional,4210,20579.333333333332,0.0,34509.49910666666,111120.58712346663,0.0,0.0,highway,medium,180.0,0,0.0,1
T3,10,traditional,7318,22649.333333333332,0.0,54977.6856,177028.14763199998,0.0,0.0,highway,medium,180.0,0,0.0,1
T3,11,traditional,6434,24719.333333333332,0.0,52737.9408,169816.16937599998,0.0,0.0,highway,medium,180.0,0,0.0,1
T3,12,traditional,8821,26789.333333333332,0.0,78334.6536,252237.58459199997,0.0,0.0,highway,medium,180.0,0,0.0,1
T3,13,traditional,8349,28859.333333333332,0.0,79828.00883333333,257046.18844333326,0.0,0.0,highway,medium,180.0,0,0.0,1
T3,14,traditional,8996,30929.333333333332,0.0,92162.35193333334,296762.7732253333,0.0,0.0,highway,medium,180.0,0,0.0,1
T3,15,traditional,7282,32999.333333333336,0.0,79584.35823333333,256261.63351133332,0.0,0.0,highway,medium,180.0,0,0.0,1
T3,16,traditional,10640,35069.333333333336,0.0,148286.01984,477480.9838847999,0.0,0.0,highway,medium,180.0,0,0.0,1
T3,17,traditional,11248,37139.333333333336,0.0,165942.15120000002,534333.726864,0.0,0.0,highway,medium,180.0,0,0.0,1
T3,18,traditional,10135,39209.333333333336,0.0,157840.12936000002,508245.2165392,0.0,0.0,highway,medium,180.0,0,0.0,1
T3,19,traditional,4444,41300.333333333336,0.0,60716.44505185185,195506.95306696292,0.0,0.0,highway,medium,162.0,0,0.0,1
